"ID_Site";"Code_Parcelle";"Programme";"Annee";"Protocole";"Code_Methode";"AB_tot";"BM_tot";"AB_EPI";"AB_EPA";"AB_ANS";"AB_END";"AB_GF_X";"BM_EPI";"BM_EPA";"BM_ANS";"BM_END";"BM_GF_X";"Div_Fonc";"AB_AD";"AB_JV";"AB_SA";"BM_AD";"BM_JV";"BM_SA";"AB_AD_EPI";"AB_AD_EPA";"AB_AD_ANS";"AB_AD_END";"Richesse";"Shannon";"Equitabilite";"AB_AAA";"AB_AB";"AB_ACCT";"AB_ACCX";"AB_ACU";"AB_AI";"AB_AM";"AB_ARR";"AB_AX";"AB_DM";"AB_DRR";"AB_DV";"AB_DX";"AB_EFX";"AB_LC";"AB_LRC";"AB_LT";"AB_LX_A";"AB_LX_E";"AB_MP";"AB_NCCT";"AB_NCM";"AB_NG";"AB_NLL";"AB_NN";"AB_NX_A";"AB_NX_N";"AB_OC";"AB_OX";"AB_X_E";"BM_AAA";"BM_AB";"BM_ACCT";"BM_ACCX";"BM_ACU";"BM_AI";"BM_AM";"BM_ARR";"BM_AX";"BM_DM";"BM_DRR";"BM_DV";"BM_DX";"BM_EFX";"BM_LC";"BM_LRC";"BM_LT";"BM_LX_A";"BM_LX_E";"BM_MP";"BM_NCCT";"BM_NCM";"BM_NG";"BM_NLL";"BM_NN";"BM_NX_A";"BM_NX_N";"BM_OC";"BM_OX";"BM_X_E";"Date_Prelevement";"Code_Postal";"Ville";"Departement";"Anc_Region";"Region";"Long";"Lat";"Categorie_Milieu_Niv1";"SousCategorie_Milieu_Niv2";"OS";"Ferti_";"w_sol_";"SableF";"SableG";"LimonF";"LimonG";"Argile";"Sables";"Limons";"Texture_GEPPA";"MO";"C_tot";"C_org";"C_org_ou_tot";"C.N";"N_tot";"N_org_ou_tot";"CaCO3_tot";"pH_eau";"pH_eau_ou_kcl";"Commentaire_META";"AB_ACPX";"AB_NCCR";"AB_X_N";"BM_ACPX";"BM_NCCR";"BM_X_N"
"TIDM_JEU_GC_452";"TIDM_JEU_GC_452";"Pro’Dij";"2022";"TB";"TB";306,25;46,85;0;0;56,25;250;0;0;0;33,0625;13,7875;0;2;37,5;250;18,75;14,7452192982456;26,6097807017543;5,495;0;0;12,5;25;2;0;NA;0;0;0;243,75;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,25;0;0;0;0;0;0;0;0;0;13,4275;0;0;0,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,0625;0;0;0;0;0;0;"22/03/2022";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,59854364272906;47,2793100030714;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";19;71;392;118;400;90;510;NA;57,1;42,611231803894;33,011231803894;33,011231803894;9,54;3,45947027206421;3,45947027206421;80;8;8;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_JEU_PR_453";"TIDM_JEU_PR_453";"Pro’Dij";"2022";"TB";"TB";512,5;70,65625;0;0;37,5;475;0;0;0;26,30625;44,35;0;6;68,75;293,75;150;7,37701751373627;27,4081978785104;35,8710346077533;0;0;0;68,75;2,5;0,47;0,47;0;0;0;431,25;0;0;0;43,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,5;0;0;0;0;0;0;0;0;0;40,3295386904762;0;0;0;4,02046130952381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,30625;0;0;0;0;0;0;"25/03/2022";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,60023944689955;47,2905801273916;"2_Agricole";"21_Agricole ouvert";"OS_210";"non";"non";17;37;502;200;244;54;702;NA;131;79,2076873779297;75,4876873779297;75,4876873779297;10,3;7,36434161663055;7,36434161663055;31;7,64;7,64;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_JEU_PR_454";"TIDM_JEU_PR_454";"Pro’Dij";"2022";"TB";"TB";600;142,2625;0;0;193,75;406,25;0;0;0;68,0875;74,175;0;6;75;468,75;56,25;14,5030071644042;104,522860891151;23,2366319444445;0;0;0;75;3,75;1,95;0,98;0;0;0;0;0;0;0;181,25;0;0;0;0;0;0;0;0;0;0;0;0;56,25;0;0;193,75;0;0;0;168,75;0;0;0;0;0;0;0;0;0;31,1967383107089;0;0;0;0;0;0;0;0;0;0;0;0;7,19391025641026;0;0;68,0875;0;0;0;35,7843514328808;0;0;"25/03/2022";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,60257209342725;47,2887979158237;"2_Agricole";"21_Agricole ouvert";"OS_210";"non";"non";64;112;305;162;357;176;467;NA;96,5;105,434341430664;55,7543414306641;55,7543414306641;10,8;5,17918646335602;5,17918646335602;414;7,96;7,96;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_JEU_PR_455";"TIDM_JEU_PR_455";"Pro’Dij";"2022";"TB";"TB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"25/03/2022";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,6031743338373;47,2898898313289;"2_Agricole";"21_Agricole ouvert";"OS_210";"non";"non";83;156;280;160;321;239;440;NA;83,8;111,32532119751;48,4453211975098;48,4453211975098;9,97;4,85687524080276;4,85687524080276;524;8,02;8,02;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_JEU_PR_456";"TIDM_JEU_PR_456";"Pro’Dij";"2022";"TB";"TB";612,5;117,1;0;0;250;362,5;0;0;0;88,8;28,3;0;6;106,25;468,75;37,5;23,04014388282;86,9525984174494;7,10725769973061;0;0;43,75;62,5;2,25;1,2;0,76;0;0;0;356,25;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;27,8986607142857;0;0;0,401339285714285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88,8;0;0;0;0;0;0;"22/03/2022";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,59660742995901;47,2783377626066;"2_Agricole";"21_Agricole ouvert";"OS_210";"oui";"non";25;42;436;124;373;67;560;NA;47,8;31,7199873924255;27,6399873924255;27,6399873924255;9,36;2,9534500837326;2,9534500837326;34;7,92;7,92;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_JEU_PR_457";"TIDM_JEU_PR_457";"Pro’Dij";"2022";"TB";"TB";225;61,88125;0;0;68,75;156,25;0;0;0;37,63125;24,25;0;6;100;93,75;31,25;23,0182291666667;33,4723958333333;5,390625;0;0;18,75;81,25;2,25;0,59;0,59;0;0;0;118,75;0;0;0;37,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,75;0;0;0;0;0;0;0;0;0;17,765625;0;0;0;6,484375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,63125;0;0;0;0;0;0;"22/03/2022";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,59929166630939;47,2782663306671;"2_Agricole";"21_Agricole ouvert";"OS_210";"oui";"non";23;51;362;118;446;74;480;NA;62,3;43,4649276733398;36,0249276733398;36,0249276733398;9,74;3,69878798723221;3,69878798723221;62;7,97;7,97;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_JEU_PR_458";"TIDM_JEU_PR_458";"Pro’Dij";"2022";"TB";"TB";87,5;41,85625;0;0;43,75;43,75;0;0;0;30,75;11,10625;0;6;12,5;68,75;6,25;7,71145833333333;32,503125;1,64166666666667;0;0;6,25;6,25;1,5;0,99;0,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,75;0;0;0;0;0;0;"28/03/2022";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,60995566614494;47,2837018289257;"2_Agricole";"21_Agricole ouvert";"OS_210";"oui";"non";67;251;238;133;311;318;371;NA;99,7;117,175483703613;57,6554837036133;57,6554837036133;9,78;5,89787483215332;5,89787483215332;496;7,91;7,91;"Limons, argiles, sables, C, N et MO en g/kg";43,75;0;0;11,10625;0;0
"TIDM_JEU_PR_459";"TIDM_JEU_PR_459";"Pro’Dij";"2022";"TB";"TB";275;56,825;0;0;175;100;0;0;0;48,79375;8,03125;0;6;56,25;212,5;6,25;7,48214285714285;49,0741071428571;0,26875;0;0;12,5;43,75;3,25;1,24;0,78;0;0;0;43,75;0;0;12,5;43,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0;0;0;0;3,359375;0;0;0,75625;3,915625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,79375;0;0;0;0;0;0;"29/03/2022";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,60568857472767;47,2814476686362;"2_Agricole";"21_Agricole ouvert";"OS_210";"non";"non";30;22;354;118;476;52;472;NA;61,5;36,8831777572632;35,5631777572632;35,5631777572632;10,2;3,47846031188965;3,47846031188965;11;7,54;7,54;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_JEU_PR_460";"TIDM_JEU_PR_460";"Pro’Dij";"2022";"TB";"TB";400;121,6875;0;0;206,25;193,75;0;0;0;97,5625;24,125;0;6;62,5;293,75;43,75;19,6102634803922;94,6028492647059;7,47438725490198;0;0;25;37,5;2,75;1,54;0,97;0;0;0;131,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206,25;0;0;0;0;0;0;0;0;0;15,4373774509804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97,5625;0;0;0;0;0;0;"23/03/2022";"21320";"Créancey";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,59849808833758;47,2749729040261;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;41;151;475;133;200;192;608;NA;71,6;62,000675201416;41,360675201416;41,360675201416;10;4,12260353565216;4,12260353565216;172;7,91;7,91;"Limons, argiles, sables, C, N et MO en g/kg";62,5;0;0;8,68762254901961;0;0
"TIDM_RURAL_FO_116";"TIDM_RURAL_FO_116";"Pro’Dij";"2021";"TB";"TB";393,75;81,5375;0;31,25;18,75;343,75;0;0;50,5375;1,30625;29,69375;0;6;18,75;312,5;62,5;19,6845833333333;44,6991132478632;17,1538034188034;0;12,5;0;6,25;4,5;1,76;0,88;0;0;0;75;0;0;0;12,5;0;0;0;0;0;0;0;0;31,25;0;0;0;0;0;0;0;0;18,75;168,75;87,5;0;0;0;0;0;6,38205128205129;0;0;0;1,23166666666666;0;0;0;0;0;0;0;0;50,5375;0;0;0;0;0;0;0;0;1,30625;14,3159508547008;7,7640811965812;0;0;"17/09/2021";"21440";"Bligny-le-Sec";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,71870433254821;47,4656751628562;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";22;112;378;139;349;134;517;NA;105;78,5246801376343;60,4046801376343;60,4046801376343;15,6;3,86142760515213;3,86142760515213;151;7,91;7,91;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_117";"TIDM_RURAL_FO_117";"Pro’Dij";"2021";"TB";"TB";81,25;2,9375;0;0;0;81,25;0;0;0;0;2,9375;0;2;0;81,25;0;0;2,9375;0;0;0;0;0;1,5;0,72;0,72;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25;0;0;0;0;0;0;0;0;0;0;0;1,766875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,170625;0;0;0;"16/09/2021";"21220";"Collonges-lès-Bévy";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,82623975183778;47,1710574831011;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";26;14;266;141;553;40;407;NA;114;65,8626556396484;65,7426556396484;65,7426556396484;16,1;4,08314198255539;4,08314198255539;1;6,38;6,38;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_118";"TIDM_RURAL_FO_118";"Pro’Dij";"2021";"TB";"TB";187,5;22,1125;0;25;37,5;125;0;0;6,525;7,95;7,6375;0;6;6,25;162,5;18,75;0,526041666666668;20,0083333333333;1,578125;0;0;0;6,25;4;2,21;0,95;0;0;0;43,75;0;0;37,5;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;37,5;25;0;18,75;0;0;0;0;2,14479166666667;0;0;2,83645833333332;0;0;0;0;0;0;0;0;0;0;6,525;0;0;0;0;0;0;0;7,95;1,39791666666667;0;1,25833333333333;0;"17/09/2021";"21360";"Veuvey-sur-Ouche";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,70159433274831;47,1979025001545;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";8;3;354;183;452;11;537;NA;64,4;37,2188496589661;37,2188496589661;37,2188496589661;15;2,48496025800705;2,48496025800705;NA;6,12;6,12;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_119";"TIDM_RURAL_FO_119";"Pro’Dij";"2021";"TB";"TB";118,75;9,9;0;18,75;0;100;0;0;4,50625;0;5,39375;0;6;6,25;106,25;6,25;2,11875;7,43571428571429;0,345535714285715;0;6,25;0;0;2,25;1,92;0,96;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;18,75;0;0;0;0;0;0;0;0;0;43,75;0;6,25;0;0;0;0;0;0;0;0;0;2,65964285714286;0;0;0;0;0;0;0;4,50625;0;0;0;0;0;0;0;0;0;2,37160714285714;0;0,3625;0;"17/09/2021";"21410";"Fleurey-sur-Ouche";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,84212000023756;47,2994119960212;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";35;4;237;195;529;39;432;NA;98,4;57,3415851593018;56,8615851593018;56,8615851593018;14,3;3,98827463388443;3,98827463388443;4;7,13;7,13;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_120";"TIDM_RURAL_FO_120";"Pro’Dij";"2021";"TB";"TB";56,25;13,48125;0;0;25;31,25;0;0;0;11,375;2,10625;0;2;0;43,75;12,5;0;4,5625;8,91875;0;0;0;0;1,5;0;NA;0;0;0;31,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;2,10625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,375;0;0;0;0;0;0;"17/09/2021";"21370";"Pasques";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,84558235292887;47,3872253178048;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";15;3;268;180;534;18;448;NA;94;54,4632196426392;54,3432196426392;54,3432196426392;14,9;3,63510519266129;3,63510519266129;1;6,38;6,38;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_121";"TIDM_RURAL_FO_121";"Pro’Dij";"2021";"TB";"TB";43,75;2,70625;0;0;0;43,75;0;0;0;0;2,70625;0;2;0;37,5;6,25;0;2,18125;0,525;0;0;0;0;1,25;0,92;0,92;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,75;0;0;0;0;0;0;1,37291666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,33333333333333;0;0;0;"16/09/2021";"21121";"Étaules";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,97250866619659;47,3937323297703;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";23;59;257;124;537;82;381;NA;96,5;61,9143581390381;55,7943581390381;55,7943581390381;14,4;3,8874939084053;3,8874939084053;51;7,57;7,57;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_122";"TIDM_RURAL_FO_122";"Pro’Dij";"2021";"TB";"TB";75;43,48125;0;12,5;12,5;50;0;0;8,3;20,3625;14,81875;0;2;6,25;37,5;31,25;4,09583333333333;11,9354166666667;27,45;0;0;0;6,25;2,25;1,5;0,95;0;0;0;18,75;0;0;0;0;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;12,5;0;0;6,25;25;0;0;0;0;0;1,34375;0;0;0;0;0;0;0;0;0;0;0;0;8,3;0;0;0;0;0;0;20,3625;0;0;0,59375;12,88125;0;0;"14/09/2021";"21120";"Villecomte";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,04309916701302;47,505959003604;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";62;173;256;160;349;235;416;NA;110;104,348516464233;63,3085164642334;63,3085164642334;14,3;4,42262977361679;4,42262977361679;342;7,9;7,9;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_123";"TIDM_RURAL_FO_123";"Pro’Dij";"2021";"TB";"TB";81,25;6,3;0;0;25;56,25;0;0;0;3,2;3,1;0;6;0;81,25;0;0;6,3;0;0;0;0;0;1,75;0,97;0,97;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;6,25;0;0;0;0;0;0;0;0;0;2,63125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,2;0;0;0,46875;0;"17/09/2021";"21540";"Turcey";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,69153416680116;47,4145655032133;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";11;22;473;174;320;33;647;NA;34,6;19,9920284748077;19,9920284748077;19,9920284748077;16;1,24967567622662;1,24967567622662;NA;5,06;5,06;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_125";"TIDM_RURAL_FO_125";"Pro’Dij";"2021";"TB";"TB";68,75;6,39375;0;0;0;68,75;0;0;0;0;6,39375;0;2;0;37,5;31,25;0;3,73;2,66375;0;0;0;0;1,75;1;1;0;0;0;43,75;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;4,35125;0;0;0,655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3875;0;0;0;"14/09/2021";"21120";"Chaignay";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,99898066648766;47,4757018378359;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";11;9;384;175;421;20;559;NA;96,8;56,0634469985962;55,9434469985962;55,9434469985962;13,7;4,09194618463516;4,09194618463516;1;6,38;6,38;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_127";"TIDM_RURAL_FO_127";"Pro’Dij";"2021";"TB";"TB";68,75;9,79375;0;25;12,5;31,25;0;0;5,54375;0,95625;3,29375;0;9;0;62,5;6,25;0;9,21041666666667;0,583333333333332;0;0;0;0;1,75;1,46;0,92;0;0;0;31,25;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;0;3,29375;0;0;0;0;0;0;0;0;0;0;0;0;0;5,54375;0;0;0;0;0;0;0;0,95625;0;0;0;0;"17/09/2021";"21410";"Gergueil";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,81322150041927;47,2548069989591;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";38;11;290;197;464;49;487;NA;82,7;47,9035520553589;47,7835520553589;47,7835520553589;12,9;3,69003415107727;3,69003415107727;1;6,27;6,27;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_129";"TIDM_RURAL_FO_129";"Pro’Dij";"2021";"TB";"TB";281,25;57,9125;0;43,75;118,75;118,75;0;0;10,75625;38,6625;8,49375;0;9;0;256,25;25;0;55,7350649350649;2,17743506493507;0;0;0;0;3,5;1,44;0,91;0;0;0;106,25;0;0;0;0;0;0;0;0;0;0;0;0;0;43,75;0;0;0;118,75;0;0;0;0;0;0;12,5;0;0;0;0;7,55738636363635;0;0;0;0;0;0;0;0;0;0;0;0;0;10,75625;0;0;0;38,6625;0;0;0;0;0;0;0,936363636363637;0;"13/09/2021";"21610";"Bourberain";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,25195633381422;47,5038991677759;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";13;4;412;215;356;17;627;NA;43;25,0925397872925;24,8525397872925;24,8525397872925;13,1;1,89445644617081;1,89445644617081;2;5,63;5,63;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_130";"TIDM_RURAL_FO_130";"Pro’Dij";"2021";"TB";"TB";218,75;15,2375;0;18,75;18,75;181,25;0;0;3,8875;1,78125;9,56875;0;6;0;193,75;25;0;13,5836538461539;1,65384615384615;0;0;0;0;2,75;1,8;0,9;0;0;0;87,5;0;0;0;0;0;0;0;0;0;0;0;0;0;18,75;0;0;0;0;0;0;0;18,75;75;0;18,75;0;0;0;0;4,66714743589742;0;0;0;0;0;0;0;0;0;0;0;0;0;3,8875;0;0;0;0;0;0;0;1,78125;3,32467948717948;0;1,57692307692307;0;"13/09/2021";"21610";"Montigny-Mornay-Villeneuve-sur-Vingeanne";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,47431260854483;47,5728417404338;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";15;63;385;144;393;78;529;NA;83,3;56,8969631195068;48,1369631195068;48,1369631195068;14,9;3,23260754346848;3,23260754346848;73;7,96;7,96;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_131";"TIDM_RURAL_FO_131";"Pro’Dij";"2021";"TB";"TB";50;2,2625;0;6,25;0;43,75;0;0;0,99375;0;1,26875;0;6;0;37,5;12,5;0;1,909375;0,353125;0;0;0;0;1,25;1;1;0;0;0;43,75;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,26875;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99375;0;0;0;0;0;0;0;0;0;0;0;0;"14/09/2021";"21260";"Selongey";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,21794649990952;47,5954218349009;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";12;56;298;174;460;68;472;NA;109;70,7004022598267;63,0204022598267;63,0204022598267;13,9;4,53178077936172;4,53178077936172;64;7,72;7,72;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_132";"TIDM_RURAL_FO_132";"Pro’Dij";"2021";"TB";"TB";75;13,85625;0;0;50;25;0;0;0;12,81875;1,0375;0;6;0;68,75;6,25;0;9,659375;4,196875;0;0;0;0;1,75;1,25;0,79;0;0;0;0;0;0;0;0;18,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;6,25;0;0;0;0;0;0;0;0;0;0;0;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,81875;0,2875;0;0;0;"14/09/2021";"21120";"Gemeaux";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,14441966609063;47,4852934983331;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";9;44;302;166;479;53;468;NA;96,5;59,3989276885986;55,7989276885986;55,7989276885986;13,7;4,0730482339859;4,0730482339859;30;7,13;7,13;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_133";"TIDM_RURAL_FO_133";"Pro’Dij";"2021";"TB";"TB";456,25;38,00625;12,5;18,75;75;350;0;0,43125;2,29375;6,61875;28,6625;0;7;6,25;381,25;68,75;0,68173076923077;30,4977403846154;6,82677884615385;0;0;0;6,25;5,25;1,95;0,84;0;0;0;237,5;0;0;0;50;0;0;0;0;0;0;0;0;0;18,75;12,5;0;0;0;0;0;0;75;25;0;37,5;0;0;0;0;19,4637019230769;0;0;0;4,26846153846154;0;0;0;0;0;0;0;0;0;2,29375;0,43125;0;0;0;0;0;0;6,61875;1,216875;0;3,71346153846154;0;"13/09/2021";"21610";"Chaume-et-Courchamp";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,34128516738817;47,5541903377246;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";8;40;339;184;429;48;523;NA;83;51,9534921646118;47,9934921646118;47,9934921646118;14,6;3,28683823347092;3,28683823347092;33;7,3;7,3;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_134";"TIDM_RURAL_FO_134";"Pro’Dij";"2021";"TB";"TB";168,75;11,75;0;43,75;25;100;0;0;4,95625;3,23125;3,5625;0;9;0;150;18,75;0;10,8621527777778;0,887847222222223;0;0;0;0;3;1,14;0,72;0;0;0;87,5;0;0;0;0;0;0;0;0;0;0;0;0;0;43,75;0;0;0;0;0;0;0;25;12,5;0;0;0;0;0;0;3,046875;0;0;0;0;0;0;0;0;0;0;0;0;0;4,95625;0;0;0;0;0;0;0;3,23125;0,515625;0;0;0;"14/09/2021";"21120";"Lux";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,2189260005384;47,4698361690631;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";14;14;239;146;587;28;385;NA;75,8;45,3463315963745;43,7863315963745;43,7863315963745;14,4;3,04606258869171;3,04606258869171;13;7,21;7,21;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_FO_135";"TIDM_RURAL_FO_135";"Pro’Dij";"2021";"TB";"TB";100;12,7125;0;18,75;25;56,25;0;0;2,8125;5,1875;4,7125;0;9;0;87,5;12,5;0;10,2958333333333;2,41666666666667;0;0;0;0;2,25;1,58;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,75;0;0;56,25;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8125;0;0;4,7125;0;0;0;0;5,1875;0;0;0;0;"16/09/2021";"21120";"Pichanges";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,14955900032885;47,441190503721;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";59;161;337;242;201;220;579;NA;30,2;17,5603938102722;17,4403938102722;17,4403938102722;15,2;1,14641487598419;1,14641487598419;1;4,85;4,85;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
